ID Anggota;Tipe Keanggotaan;Kode Eksemplar;Judul;Kode Klasifikasi;Nama Klasifikasi;Tanggal Pinjam;Tanggal Kembali;Status peminjaman;Bulan Peminjaman
2203010007;FKIP;41974;Pengantar statistika;520;Ilmu-ilmu murni;2024-02-27;2024-03-05;Telah Kembali;Februari
2203010066;FKIP;30781;Dasar-Dasar Statistika;310;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Telah Kembali;Februari
2203010066;FKIP;33408;Pengantar statistika;520;Ilmu-ilmu murni;2024-02-27;2024-03-05;Telah Kembali;Februari
2203010005;FKIP;50332;MEMBACA SEBAGAI SUATU KETERAMPILAN BERBAHASA;400;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2203010005;FKIP;20936;Pengantar statistika;520;Ilmu-ilmu murni;2024-02-27;2024-03-05;Telah Kembali;Februari
2203010005;FKIP;30764;Dasar-Dasar Statistika;310;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Telah Kembali;Februari
2203010071;FKIP;2344,5;Pengantar statistika;520;Ilmu-ilmu murni;2024-02-27;2024-03-05;Telah Kembali;Februari
2203010071;FKIP;21003;MEMBACA SEBAGAI SUATU KETERAMPILAN BERBAHASA;400;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2203010071;FKIP;19627;Psikolinguistik kajian teoretik;402;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
190388201083;FKIP;M220,1;Metode penelitian bahasa;407;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
190388201083;FKIP;48191;METODOLOGI PENELITIAN KUALITATIF;1;Karya umum;2024-02-27;2024-03-05;Telah Kembali;Februari
2303020045;FKIP;45461;Ilmu Jalanan : ilmu kesuksesan yang tidak ada di kurikulum dan buku pelajaran;155;Filsafat;2024-02-27;2024-03-05;Telah Kembali;Februari
2003010032;FKIP;19720;metodologi penelitian sastra Epistemologi, model, teori dan aplikasi;1;Karya umum;2024-02-27;2024-03-05;Telah Kembali;Februari
2303050042;FKIP;2197,5;Bahasa indonesia untuk perguruan tinggi;410;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2303050042;FKIP;523;Eyd Ejaan Bahasa Indonesia Yang disempurnakan terbaru Untuk SMP,SMA, Mahasisw & Umum;410;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2303050017;FKIP;2197,1;Bahasa indonesia untuk perguruan tinggi;410;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2303050017;FKIP;42249;LINGUISTIK;410;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2303050050;FKIP;42030;LINGUISTIK;410;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2303050050;FKIP;103,21;Bahasa indonesia untuk perguruan tinggi;410;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2303050040;FKIP;33355;LINGUISTIK;410;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2303050040;FKIP;41458;Bahasa indonesia untuk perguruan tinggi;410;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2303080091;FKIP;2197,3;Bahasa indonesia untuk perguruan tinggi;410;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2203050052;FKIP;18002;1 jam mahir menguasai grammar;425;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2203050052;FKIP;37538;30 HARI KUASAI BAHASA INGGRIS;420;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2203050052;FKIP;17663;INTERMEDIATE GRAMMAR PE1106;425;Bahasa;2024-02-27;2024-03-05;Telah Kembali;Februari
2003010063;FKIP;39793;ANALISIS TEKS MEDIA;401;Bahasa;2024-02-26;2024-03-04;Telah Kembali;Februari
2003010063;FKIP;1098PB3,1;Analisis Wacana teori & metode;400;Bahasa;2024-02-26;2024-03-04;Telah Kembali;Februari
2003010058;FKIP;30019;metodologi penelitian sastra;1;Karya umum;2024-02-26;2024-03-04;Telah Kembali;Februari
2003010058;FKIP;31179;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-02-26;2024-03-04;Telah Kembali;Februari
2003010058;FKIP;50713;Pendidikan karakter konsep dan implementasi;370;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Telah Kembali;Februari
2003010067;FKIP;1650,1;Pengantar kajian sastra;800;Kesusastraan;2024-02-26;2024-03-04;Telah Kembali;Februari
2003010067;FKIP;20232;Sastra kita, kritik, dan lokalitas;810;Kesusastraan;2024-02-26;2024-03-04;Telah Kembali;Februari
2003010067;FKIP;17290;Teori kesusastraan;810;Kesusastraan;2024-02-26;2024-03-04;Telah Kembali;Februari
2003030004;FKIP;49939;Love yourself menjadi biasa-biasa itu tidak apa-apa;813;Kesusastraan;2024-02-26;2024-03-04;Telah Kembali;Februari
2003030004;FKIP;21096;cara mudah menguasai toefl;425;Bahasa;2024-02-26;2024-03-04;Telah Kembali;Februari
2003030021;FKIP;37425;Pembelajaran literasi;371;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Telah Kembali;Februari
2003030021;FKIP;37660;Belajar dan pembelajaran sains;372;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Telah Kembali;Februari
2303010050;FKIP;49920;Mahika;813;Kesusastraan;2024-02-26;2024-03-04;Telah Kembali;Februari
2303110003;FKIP;49930;"Stop menjadi manusia! mainstream";813;Kesusastraan;2024-02-26;2024-03-04;Telah Kembali;Februari
2003010043;FKIP;23190;Semantik leksikal;410;Bahasa;2024-02-26;2024-03-04;Telah Kembali;Februari
2003010043;FKIP;1653,2;Linguistik umum;400;Bahasa;2024-02-26;2024-03-04;Telah Kembali;Februari
2003010043;FKIP;1175,3,1;PENGANTAR SEMANTIK BAHASA INDONESIA;400;Bahasa;2024-02-26;2024-03-04;Telah Kembali;Februari
2003010071;FKIP;37873;68 MODEL PEMBELAJARAN INOVATIF DALAM KURIKULUM 2013;370;Ilmu-ilmu sosial;2024-02-23;2024-03-01;Telah Kembali;Februari
2003030041;FKIP;30855;Cliffs toefl preparation guide;425;Bahasa;2024-02-22;2024-02-29;Telah Kembali;Februari
2003010019;FKIP;32535;Model-model pembelajaran inovatif;371;Ilmu-ilmu sosial;2024-02-19;2024-02-26;Telah Kembali;Februari
2003010019;FKIP;1098PB3,1;Analisis Wacana teori & metode;400;Bahasa;2024-02-19;2024-02-26;Telah Kembali;Februari
2003010019;FKIP;39793;ANALISIS TEKS MEDIA;401;Bahasa;2024-02-19;2024-02-26;Telah Kembali;Februari
2003010001;FKIP;420sm3;Sejarah pendidikan Islam;297;Agama;2024-02-19;2024-02-26;Telah Kembali;Februari
2003010001;FKIP;2300,3;Al-islam pendidikan agama islam;298;Agama;2024-02-19;2024-02-26;Telah Kembali;Februari
2003010001;FKIP;15,515,2;Sejarah Pendidikan Islam;297;Agama;2024-02-19;2024-02-26;Telah Kembali;Februari
2003020009;FKIP;48190;METODOLOGI PENELITIAN KUALITATIF;1;Karya umum;2024-02-13;2024-02-20;Telah Kembali;Februari
2003020009;FKIP;42426;Quantum learning;370;Ilmu-ilmu sosial;2024-02-13;2024-02-20;Telah Kembali;Februari
2003010058;FKIP;50713;Pendidikan karakter konsep dan implementasi;370;Ilmu-ilmu sosial;2024-02-12;2024-02-19;Telah Kembali;Februari
2003010058;FKIP;31179;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-02-12;2024-02-19;Telah Kembali;Februari
2003010058;FKIP;30019;metodologi penelitian sastra;1;Karya umum;2024-02-12;2024-02-19;Telah Kembali;Februari
2003010067;FKIP;17290;Teori kesusastraan;810;Kesusastraan;2024-02-12;2024-02-19;Telah Kembali;Februari
2003010067;FKIP;20232;Sastra kita, kritik, dan lokalitas;810;Kesusastraan;2024-02-12;2024-02-19;Telah Kembali;Februari
2003010067;FKIP;1650,1;Pengantar kajian sastra;800;Kesusastraan;2024-02-12;2024-02-19;Telah Kembali;Februari
2003010037;FKIP;32535;Model-model pembelajaran inovatif;371;Ilmu-ilmu sosial;2024-02-07;2024-02-16;Telah Kembali;Februari
2003010020;FKIP;17558;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-02-07;2024-02-16;Telah Kembali;Februari
2003010020;FKIP;45313;Metode penelitian kuantitatif kualitatif dan R&D Best seller;1;Karya umum;2024-02-07;2024-02-16;Telah Kembali;Februari
2303020032;FKIP;49892;Janji;813;Kesusastraan;2024-02-07;2024-02-16;Telah Kembali;Februari
2003030036;FKIP;49350;A thousand stars for nathan;808;Kesusastraan;2024-02-06;2024-02-13;Telah Kembali;Februari
2003010063;FKIP;1098PB3,1;Analisis Wacana teori & metode;400;Bahasa;2024-02-05;2024-02-12;Telah Kembali;Februari
2003010063;FKIP;39793;ANALISIS TEKS MEDIA;401;Bahasa;2024-02-05;2024-02-12;Telah Kembali;Februari
2003010043;FKIP;1653,2;Linguistik umum;400;Bahasa;2024-02-05;2024-02-12;Telah Kembali;Februari
2003010043;FKIP;1175,3,1;PENGANTAR SEMANTIK BAHASA INDONESIA;400;Bahasa;2024-02-05;2024-02-12;Telah Kembali;Februari
2003010043;FKIP;23190;Semantik leksikal;410;Bahasa;2024-02-05;2024-02-12;Telah Kembali;Februari
190388201084;FKIP;20559;Metodologi penelitian kualitatif;1;Karya umum;2024-02-02;2024-02-09;Telah Kembali;Februari
2304230009;FEBM;50431;ANTARA ISLAM DAN BARAT;297;Agama;2024-02-29;2024-03-07;Telah Kembali;Februari
2304230009;FEBM;jd0001;Jati diri Wanita Muslimah;297;Agama;2024-02-29;2024-03-07;Telah Kembali;Februari
2004020099;FEBM;37067;APLIKASI ANALISIS MULTIVARIATE DENGAN PROGRAM IBM SPSS 25 ED,9;310;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Telah Kembali;Februari
2304130176;FEBM;22278;Nightmores for death cant be stopped until you die;813;Kesusastraan;2024-02-29;2024-03-07;Telah Kembali;Februari
2304010090;FEBM;15,423,1;hukum bisnis prinsip dan pelaksanaannya diindonesia;650;Ilmu-ilmu terapan;2024-02-28;2024-03-06;Telah Kembali;Februari
2304010084;FEBM;15,424,1;Hukum Bisnis untuk Perusahaan;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020016;FEBM;40463;Pendidikan agama islam;297;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020016;FEBM;30727;Pendidikan agama islam untuk perguruan tinggi;298;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020028;FEBM;15,460,1;PENDIDIKAN AGAMA ISLAM BERBASIS KARAKTER;297;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020028;FEBM;47727;Gunung dan sungai dalam alquran;297122;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020019;FEBM;27808;MKDU Dasar-dasar pendidikan Agama Islam;297122;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020019;FEBM;31070;Pendidikan agama islam untuk perguruan tinggi;298;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020019;FEBM;47511;Mengenal islam;297;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304130115;FEBM;32323;True islam;297;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304130115;FEBM;44726;Laut & Air Dalam Al- Quran;297122;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020094;FEBM;081sm3;Pendidikan agama islam;297;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020094;FEBM;21965;TAFSIR TARBAWI;297;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020094;FEBM;32661;Pendidikan agama islam;297;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020092;FEBM;47510;Mengenal islam;297;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020092;FEBM;2300,3;Al-islam pendidikan agama islam;298;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020092;FEBM;291sm3;Dasar-dasar ilmu pendidikan islam;297;Agama;2024-02-28;2024-03-06;Telah Kembali;Februari
2004010010;FEBM;44346;ALAT ANALISIS DATA;1;Karya umum;2024-02-28;2024-03-06;Telah Kembali;Februari
2004010010;FEBM;2587,2;Manajemen keuangan;658;Ilmu-ilmu terapan;2024-02-28;2024-03-06;Telah Kembali;Februari
2004010010;FEBM;20225;Metode penelitian kuantitatif;1;Karya umum;2024-02-28;2024-03-06;Telah Kembali;Februari
2004020009;FEBM;45363;Metodologi penelitian panduan lengkap penelitian dengan mudah;1;Karya umum;2024-02-28;2024-03-06;Telah Kembali;Februari
2304020102;FEBM;30728;Pendidikan agama islam untuk perguruan tinggi;298;Agama;2024-02-27;2024-03-05;Telah Kembali;Februari
2304020102;FEBM;20062;Pendidikan agama islam;298;Agama;2024-02-27;2024-03-05;Telah Kembali;Februari
2304020102;FEBM;40464;Pendidikan agama islam;297;Agama;2024-02-27;2024-03-05;Telah Kembali;Februari
2304010038;FEBM;40178;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Telah Kembali;Februari
2104010050;FEBM;40265;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-02-27;2024-03-05;Telah Kembali;Februari
2104010061;FEBM;42640;Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2;657;Ilmu-ilmu terapan;2024-02-26;2024-03-04;Telah Kembali;Februari
2104010085;FEBM;42639;Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2;657;Ilmu-ilmu terapan;2024-02-26;2024-03-04;Telah Kembali;Februari
2204010004;FEBM;50307;Cara sehat investasi di pasar modal;333;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Telah Kembali;Februari
2004010044;FEBM;44991;Tanggung Jawab Sosial Perusahaan;654408;Ilmu-ilmu terapan;2024-02-22;2024-02-29;Telah Kembali;Februari
2004010044;FEBM;34440;Research methods for business metodologi penelitian untuk bisnis buku 2 ed,4;650;Ilmu-ilmu terapan;2024-02-22;2024-02-29;Telah Kembali;Februari
2004010044;FEBM;18887;Metodologi riset bisnis;659;Ilmu-ilmu terapan;2024-02-22;2024-02-29;Telah Kembali;Februari
2004020018;FEBM;60381;Metodologi penelitian;1;Karya umum;2024-02-21;2024-02-28;Telah Kembali;Februari
2004020018;FEBM;50778;Metodologi penelitian;1;Karya umum;2024-02-21;2024-02-28;Telah Kembali;Februari
2004020018;FEBM;44465;Metodologi Penelitian Bisnis : Lengkap Dengan Teknik Pengolahan Data SPSS;1;Karya umum;2024-02-21;2024-02-28;Telah Kembali;Februari
2004020028;FEBM;24440;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-02-20;2024-02-27;Telah Kembali;Februari
2004020028;FEBM;44100;METODOLOGI PENELITIAN BISNIS UNTUK AKUNTANSI DAN MANAJEMEN;1;Karya umum;2024-02-20;2024-02-27;Telah Kembali;Februari
2004020009;FEBM;45427;Metodologi Penelitian Kuantitatif : Ekonomi, Sosiologi, Komunikasi, Administrasi, Pertanian dan Lainnya;1;Karya umum;2024-02-16;2024-02-23;Telah Kembali;Februari
2004020009;FEBM;45435;Metode Penelitian Kuantitatif : Pengembangan Hipotesis dan Pengujiannya Menggunakan SmartPLS;1;Karya umum;2024-02-16;2024-02-23;Telah Kembali;Februari
2004020009;FEBM;45363;Metodologi penelitian panduan lengkap penelitian dengan mudah;1;Karya umum;2024-02-16;2024-02-23;Telah Kembali;Februari
2004020007;FEBM;40743;"METODOLOGI PENELITIAN KUALITATIF Untuk Ilmu-Ilmu Sosial";650;Ilmu-ilmu terapan;2024-02-01;2024-02-08;Telah Kembali;Februari
2004020007;FEBM;49669;Metode penelitian kuantitatif dan kualitatif teori, penerapan dan riset nyata;1;Karya umum;2024-02-01;2024-02-08;Telah Kembali;Februari
2004020007;FEBM;49435;Metodologi penelitian kualitatif membantu peneliti dan mahasiswa;1;Karya umum;2024-02-01;2024-02-08;Telah Kembali;Februari
2205040168;FISIP;49449;Omnibus law dan penerapannya di indonesia;340;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Telah Kembali;Februari
2205040168;FISIP;38427;Perpajakan;336;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Telah Kembali;Februari
2205040168;FISIP;15,422,1;Hukum Agraria Kajian Komprehensif;340;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Telah Kembali;Februari
2205040159;FISIP;588APBN3,1;ILMU PERUNDANG- UNDANGAN;348;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Telah Kembali;Februari
2205040159;FISIP;26181;Hukum agraria;346;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Telah Kembali;Februari
2205040159;FISIP;49984;Hukum acara peradilan tata usaha;343;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Telah Kembali;Februari
2205010081;FISIP;u0000631;Geografi politik;320;Ilmu-ilmu sosial;2024-02-29;2024-03-07;Telah Kembali;Februari
2305140090;FISIP;H004,1;Hukum administrasi negara;340;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305140090;FISIP;37273;HUKUM ADMINISTRASI NEGARA;342;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305020059;FISIP;H004;Hukum administrasi negara;340;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305020059;FISIP;45426;HUKUM ADMINISTRASI NEGARA;342;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2205040035;FISIP;24195;Hukum pajak;343;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305170081;FISIP;49751;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305170077;FISIP;49748;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305040011;FISIP;49749;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305170074;FISIP;49752;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305180059;FISIP;46945;Politik global dalam teori dan praktik edisi 3;320;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305180057;FISIP;2572,1;Dinamika sistem politik indonesia;320;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305170119;FISIP;15,9,2;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305170119;FISIP;49746;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305040003;FISIP;49760;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305170166;FISIP;49755;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305050017;FISIP;45722;The mind of the leader;303;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305040006;FISIP;24490;HUKUM TATA NEGARA INDONESIA;340;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305040052;FISIP;2007,1;Hukum tata negara Indonesia pemikiran dan pandangan;340;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305040140;FISIP;49660;3 Kitab undang- undang hukum KUHPER KUHP KUHAP;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305170076;FISIP;15,223,2;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305040024;FISIP;49747;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305170149;FISIP;15,225,1;KUHP (Kitab Undang- Undang Hukum Pidana);345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305040018;FISIP;15,225,2;KUHP (Kitab Undang- Undang Hukum Pidana);345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305170089;FISIP;37241;KUHP KITAB UNDANG-UNDANG HUKUM PIDANA;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305040005;FISIP;49756;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2205040068;FISIP;15,201,2;Pengantar Hukum Pajak;336;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2205040068;FISIP;24194;Hukum pajak;343;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2305040018;FISIP;49750;KUHP kitab undang undang hukum pidana;346;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2105030008;FISIP;35335;SOSIOLOGI POLITIK;320;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2105030008;FISIP;2871,1;Teori perilaku dan budaya organisasi;306;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2205040027;FISIP;21047;Hukum pajak;343;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
2205040145;FISIP;15,74,2;PEMBARUAN HUKUM PAJAK;343;Ilmu-ilmu sosial;2024-02-28;2024-03-06;Telah Kembali;Februari
190563201133;FISIP;17218;Metode penelitian administrasi publik;1;Karya umum;2024-02-28;2024-03-06;Telah Kembali;Februari
190563201133;FISIP;49783;Harga sebuah percaya;813;Kesusastraan;2024-02-28;2024-03-06;Telah Kembali;Februari
190563201133;FISIP;1689,9;Dasar-Dasar Metodologi Penelitian;1;Karya umum;2024-02-28;2024-03-06;Telah Kembali;Februari
2305180070;FISIP;37461;FIND YOUR WHY;155;Filsafat;2024-02-27;2024-03-05;Telah Kembali;Februari
2305180070;FISIP;45643;On emotional intelligence;152;Filsafat;2024-02-27;2024-03-05;Telah Kembali;Februari
2305180070;FISIP;25801;DASAR-DASAR HUBUNGAN INTERNASIONAL;327;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Telah Kembali;Februari
2305180044;FISIP;25343;Masalah sosial dan upaya pemecahannya;301;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Telah Kembali;Februari
2305050026;FISIP;13,099,1;to be a great leader;303;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Telah Kembali;Februari
2305050026;FISIP;29180;Politik muka dua;320;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Telah Kembali;Februari
2305050026;FISIP;25802;DASAR-DASAR HUBUNGAN INTERNASIONAL;327;Ilmu-ilmu sosial;2024-02-27;2024-03-05;Telah Kembali;Februari
2305140113;FISIP;45220;Fisika untuk sains dan teknik jilid 2;539;Ilmu-ilmu murni;2024-02-26;2024-03-04;Telah Kembali;Februari
170569201030;FISIP;2487,1;Kepemimpinan;303;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Telah Kembali;Februari
170569201030;FISIP;15,608,2;Dinamika Kelompok: Latihan Kepemimpinan Pendidikan;302;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Telah Kembali;Februari
170569201030;FISIP;50717;Perilalku organisasi;302;Ilmu-ilmu sosial;2024-02-26;2024-03-04;Telah Kembali;Februari
170569201030;FISIP;320;UNDANG UNDANG TENTANG 4 HUKUM REPUBLIK INDONESIA;340;Ilmu-ilmu sosial;2024-02-19;2024-02-26;Telah Kembali;Februari
170569201030;FISIP;1640,1;Pengantar Sosiologi Politik;301;Ilmu-ilmu sosial;2024-02-19;2024-02-26;Telah Kembali;Februari
170569201030;FISIP;13192,000;Dasar-dasar Ilmu Organisasi;60;Karya umum;2024-02-19;2024-02-26;Telah Kembali;Februari
2105050057;FISIP;50765;Filsafat untuk kehidupan mengembangkan akal sehat dan nurani untuk kehidupan;114;Filsafat;2024-02-13;2024-02-20;Telah Kembali;Februari
2105050057;FISIP;46861;Diplomasi perbatasan konsep dan praktik di Indonesia;327;Ilmu-ilmu sosial;2024-02-13;2024-02-20;Telah Kembali;Februari
170569201030;FISIP;1640,1;Pengantar Sosiologi Politik;301;Ilmu-ilmu sosial;2024-02-12;2024-02-19;Telah Kembali;Februari
170569201030;FISIP;13192,000;Dasar-dasar Ilmu Organisasi;60;Karya umum;2024-02-02;2024-02-09;Telah Kembali;Februari
170569201030;FISIP;42697;Pemimpin dan kepemimpinan;303;Ilmu-ilmu sosial;2024-02-02;2024-02-09;Telah Kembali;Februari
170569201030;FISIP;2871,1;Teori perilaku dan budaya organisasi;306;Ilmu-ilmu sosial;2024-02-02;2024-02-09;Telah Kembali;Februari
2205040163;DOSEN;15,105,1;PENGANTAR HUKUM KETENAGAKERJAAN;344;Ilmu-ilmu sosial;2024-02-29;2024-09-17;Telah Kembali;Februari
2205040163;DOSEN;37208;Perpajakan edisi terbaru 2018;336;Ilmu-ilmu sosial;2024-02-29;2024-09-17;Telah Kembali;Februari
2205040163;DOSEN;15,282,1;Hukum Acara Perdata Lengkap & Praktis;347;Ilmu-ilmu sosial;2024-02-29;2024-09-17;Telah Kembali;Februari
2205040163;DOSEN;15,421,11;Hukum Acara Pidana: Suatu Pengantar;345;Ilmu-ilmu sosial;2024-02-29;2024-09-17;Telah Kembali;Februari
2205040163;DOSEN;25148;Hukum agraria kajian komprehensif;340;Ilmu-ilmu sosial;2024-02-29;2024-09-17;Telah Kembali;Februari
